#Acq. time (s)=	20
#Accumulations=	5
#Range (cm-¹)=	1000...3000
#Windows=	1
#Auto scanning=	Off
#Autofocus=	At all pixels
#SWIFT=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS_LWD
#Grating=	300 (600nm)
#ND Filter=	25%
#Laser=	633nm_Edge
#Hole=	199.981
#Range=	Visible
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-4175.6
#Full time(hh:mm)=	46:32
#Project=	
#Sample=	
#Site=	
#Title=	operando_red_25%_20x5
#Remark=	
#Date=	30.09.2024 11:11
#Generated=	02.10.2024 10:11:53
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Time
#AxisUnit[1]=sec
0	1794.31
320.151	1797.41
640.301	1781.91
960.452	1803.54
1280.6	1793.22
1600.75	1832.58
1920.9	1813.04
2241.05	1821.42
2561.21	1846.16
2881.36	1833.84
3201.51	1863.68
3521.66	1822.22
3841.81	1879.6
4161.96	1863.05
4482.11	1885.26
4802.26	1838.97
5122.41	1858.82
5442.56	1837.01
5762.71	1868.42
6082.86	1877.44
6403.01	1869.16
6723.16	1857.12
7043.31	1867.48
7363.47	1889.07
7683.62	1893.89
8003.77	1869.5
8323.92	1870.33
8644.07	1906.66
8964.22	1917.77
9284.37	1864.71
9604.52	1900.22
9924.67	1925.52
10244.8	1906.02
10565	1894.36
10885.1	1923.44
11205.3	1895.98
11525.4	1926.99
11845.6	1918.34
12165.7	1899.96
12485.9	1929.47
12806	1955.04
13126.2	1966.15
13446.3	1955.15
13766.5	1935.52
14086.6	1948.3
14406.8	1972.53
14726.9	1967.25
15047.1	1953.78
15367.2	1942.43
15687.4	1988.85
16007.5	1930.58
16327.7	1956.11
16647.8	2004.09
16968	1974.48
17288.1	1978.18
17608.3	1969.7
17928.4	1936.16
18248.6	1888.39
18568.7	1946.31
18888.9	1891.07
19209	1913.87
19529.2	1917.62
19849.3	1913.72
20169.5	1927.53
20489.6	1922.84
20809.8	1935.7
21129.9	1942.27
21450.1	1951.6
21770.2	1984.32
22090.4	1947.27
22410.5	1951.2
22730.7	1938.13
23050.8	1932.6
23371	1957.07
23691.1	1963.26
24011.3	1929.4
24331.4	1960.58
24651.6	1925.95
24971.8	1913.09
25291.9	1883.89
25612.1	1923.27
25932.2	1918.14
26252.4	1932.74
26572.5	1908.04
26892.7	1913.18
27212.8	1888.37
27533	1955.84
27853.1	1970.15
28173.3	1963.03
28493.4	2044.46
28813.6	2156.83
29133.7	2413.76
29453.9	2855.07
29774	3295.39
30094.2	3684.01
30414.3	3604.29
30734.5	3833.99
31054.6	3741.78
31374.8	3696.46
31694.9	3713.12
32015.1	3614.32
32335.2	3493.45
32655.4	3554.46
32975.5	3430.65
33295.7	3200.18
33615.8	3095.54
33936	3003.63
34256.1	3011.83
34576.3	3053.67
34896.4	3053.31
35216.6	3078.49
35536.7	3119.1
35856.9	3098.09
36177	3150.53
36497.2	3197.97
36817.3	3181.72
37137.5	3228.67
37457.6	3290.2
37777.8	3333.05
38097.9	3289.9
38418.1	3347.18
38738.2	3288.43
39058.4	3304.05
39378.5	3371.26
39698.7	3346.29
40018.8	3438.28
40339	3709.29
40659.1	3924.88
40979.3	4162.32
41299.4	4379.72
41619.6	4422.34
41939.7	4537.35
42259.9	4389.4
42580	4169.18
42900.2	3550.84
43220.3	2957.34
43540.5	2563.48
43860.6	2359.07
44180.8	2327.17
44500.9	2302.34
44821.1	2257.41
45141.2	2252.14
